publn_nr,publn_year,permno_adj,IPC1,permno_year
34892161,1990,US000101,C08L_25/00,US0001011990
34892161,1990,US000101,H05K_3/46,US0001011990
34892161,1990,US000101,H05K_1/09,US0001011990
35675193,1990,US000101,C10N_40/24,US0001011990
35675193,1990,US000101,C10M_105/38,US0001011990
35675193,1990,US000101,B21B_45/02,US0001011990
35675193,1990,US000101,C10N_30/06,US0001011990
35700062,1990,US000101,A61F_13/15,US0001011990
35700062,1990,US000101,A61F_5/44,US0001011990
35700062,1990,US000101,A61F_13/49,US0001011990
35700062,1990,US000101,A61F_13/494,US0001011990
35931570,1990,US000101,A61F_5/44,US0001011990
35931570,1990,US000101,A61F_13/49,US0001011990
35931570,1990,US000101,A61F_13/15,US0001011990
36050153,1990,US000101,C07C_31/22,US0001011990
36050153,1990,US000101,B01J_23/80,US0001011990
36050153,1990,US000101,C07C_29/149,US0001011990
36050153,1990,US000101,B01J_23/86,US0001011990
36050153,1990,US000101,C07B_61/00,US0001011990
36050153,1990,US000101,B01J_23/74,US0001011990
36050153,1990,US000101,C07C_33/02,US0001011990
36050153,1990,US000101,B01J_23/745,US0001011990
36050153,1990,US000101,C07C_31/125,US0001011990
36050153,1990,US000101,B01J_23/72,US0001011990
36208514,1990,US000101,A61K_8/44,US0001011990
36208514,1990,US000101,A61K_8/365,US0001011990
36208514,1990,US000101,A61Q_5/04,US0001011990
36208514,1990,US000101,A61K_8/34,US0001011990
36208514,1990,US000101,A61K_8/46,US0001011990
36208514,1990,US000101,A61K_8/00,US0001011990
36208514,1990,US000101,A61K_8/60,US0001011990
36208514,1990,US000101,A61Q_5/00,US0001011990
36284525,1990,US000101,D21C_5/02,US0001011990
36284538,1990,US000101,D21C_5/02,US0001011990
36284551,1990,US000101,D21C_5/02,US0001011990
36284562,1990,US000101,D21C_5/02,US0001011990
36284574,1990,US000101,D21C_5/02,US0001011990
36284599,1990,US000101,D21C_5/02,US0001011990
36542303,1990,US000101,C07C_47/19,US0001011990
36542303,1990,US000101,B01J_23/68,US0001011990
36542303,1990,US000101,C07C_59/215,US0001011990
36542303,1990,US000101,C07C_59/08,US0001011990
36542303,1990,US000101,B01J_23/64,US0001011990
36542303,1990,US000101,C07B_61/00,US0001011990
36542303,1990,US000101,C07C_45/39,US0001011990
36542303,1990,US000101,B01J_23/656,US0001011990
36542303,1990,US000101,C07C_49/17,US0001011990
36542303,1990,US000101,C07C_59/10,US0001011990
36542303,1990,US000101,C07C_59/19,US0001011990
36542303,1990,US000101,B01J_29/06,US0001011990
36542303,1990,US000101,B01J_27/057,US0001011990
36542303,1990,US000101,C07C_51/245,US0001011990
36542305,1990,US000101,B01J_23/835,US0001011990
36542305,1990,US000101,B01J_23/76,US0001011990
36542305,1990,US000101,B01J_23/66,US0001011990
36542305,1990,US000101,B01J_27/057,US0001011990
36542305,1990,US000101,C07C_227/12,US0001011990
36542305,1990,US000101,B01J_23/56,US0001011990
36542305,1990,US000101,B01J_23/644,US0001011990
36542305,1990,US000101,C07B_61/00,US0001011990
36542305,1990,US000101,B01J_23/36,US0001011990
36542305,1990,US000101,B01J_23/64,US0001011990
36542305,1990,US000101,B01J_23/63,US0001011990
36542305,1990,US000101,B01J_23/84,US0001011990
36542305,1990,US000101,B01J_21/16,US0001011990
36542305,1990,US000101,B01J_29/06,US0001011990
36542305,1990,US000101,C07C_229/08,US0001011990
36542305,1990,US000101,B01J_23/68,US0001011990
36542305,1990,US000101,B01J_23/62,US0001011990
36542305,1990,US000101,B01J_23/825,US0001011990
36557211,1990,US000101,C04B_24/28,US0001011990
36557211,1990,US000101,C04B_103/30,US0001011990
36557211,1990,US000101,C04B_28/14,US0001011990
36557211,1990,US000101,C04B_24/30,US0001011990
4341487,1990,US000101,C09D_5/23,US0001011990
4341487,1990,US000101,G11B_5/708,US0001011990
4341487,1990,US000101,C09D_175/04,US0001011990
4341487,1990,US000101,G11B_5/17,US0001011990
4341487,1990,US000101,C09D_127/06,US0001011990
4341487,1990,US000101,C09D_175/00,US0001011990
4341487,1990,US000101,G11B_5/82,US0001011990
4341487,1990,US000101,C09D_127/04,US0001011990
4341487,1990,US000101,G11B_5/71,US0001011990
4341487,1990,US000101,G11B_5/712,US0001011990
4357622,1990,US000101,G11B_23/03,US0001011990
4357622,1990,US000101,G11B_23/28,US0001011990
4361118,1990,US000101,C11D_3/20,US0001011990
4361118,1990,US000101,C11D_17/04,US0001011990
4365023,1990,US000101,C07C_219/04,US0001011990
4365023,1990,US000101,C07C_229/16,US0001011990
4365023,1990,US000101,C07D_209/48,US0001011990
4365023,1990,US000101,C07C_251/62,US0001011990
4365023,1990,US000101,C11D_7/54,US0001011990
4365023,1990,US000101,C07C_309/42,US0001011990
4365023,1990,US000101,C07C_381/00,US0001011990
4365023,1990,US000101,C07C_251/66,US0001011990
4365023,1990,US000101,C07D_207/40,US0001011990
4365023,1990,US000101,C07D_207/46,US0001011990
4365023,1990,US000101,C07D_207/404,US0001011990
4365023,1990,US000101,C11D_3/39,US0001011990
4365023,1990,US000101,C07C_229/12,US0001011990
4365023,1990,US000101,C07C_69/716,US0001011990
4365023,1990,US000101,C07C_229/06,US0001011990
4365023,1990,US000101,C07C_69/90,US0001011990
4365023,1990,US000101,D06L_3/02,US0001011990
4365023,1990,US000101,C07C_229/22,US0001011990
4365023,1990,US000101,C07C_381/12,US0001011990
4365023,1990,US000101,C07C_219/16,US0001011990
4365023,1990,US000101,C07F_9/54,US0001011990
4366864,1990,US000101,H01B_1/20,US0001011990
4366864,1990,US000101,H05K_1/09,US0001011990
4366864,1990,US000101,C08L_25/00,US0001011990
4366864,1990,US000101,C08L_25/18,US0001011990
4366864,1990,US000101,C08K_3/08,US0001011990
4366864,1990,US000101,C09D_125/18,US0001011990
50193383,1990,US000101,C09B_53/02,US0001011990
51065407,1990,US000101,G05B_19/042,US0001011990
51220191,1990,US000101,G11B_23/03,US0001011990
51220191,1990,US000101,G11B_23/033,US0001011990
51488356,1990,US000101,D21C_5/02,US0001011990
51859451,1990,US000101,A61K_47/36,US0001011990
51859451,1990,US000101,A61Q_1/10,US0001011990
51859451,1990,US000101,A61K_8/92,US0001011990
51859451,1990,US000101,A61K_8/02,US0001011990
51859451,1990,US000101,A61K_8/73,US0001011990
51859451,1990,US000101,A61K_47/00,US0001011990
51859451,1990,US000101,A61K_8/72,US0001011990
51859451,1990,US000101,A61Q_1/12,US0001011990
51859451,1990,US000101,A61K_8/37,US0001011990
51859451,1990,US000101,A61Q_1/02,US0001011990
51859451,1990,US000101,A61K_9/00,US0001011990
51859451,1990,US000101,A61Q_1/00,US0001011990
51903816,1990,US000101,D06M_13/02,US0001011990
51903816,1990,US000101,D06M_13/35,US0001011990
51903816,1990,US000101,D06M_101/00,US0001011990
51903816,1990,US000101,D06M_13/46,US0001011990
51903816,1990,US000101,D06M_13/352,US0001011990
51903816,1990,US000101,D06M_13/236,US0001011990
51903816,1990,US000101,D06M_13/224,US0001011990
51903816,1990,US000101,D06M_13/342,US0001011990
51903816,1990,US000101,D06M_15/21,US0001011990
51903816,1990,US000101,D06M_13/463,US0001011990
51903816,1990,US000101,D06M_13/144,US0001011990
51903816,1990,US000101,D06M_13/345,US0001011990
51903816,1990,US000101,D06M_15/227,US0001011990
51903816,1990,US000101,D06M_101/16,US0001011990
51903816,1990,US000101,D06M_13/328,US0001011990
51903816,1990,US000101,D06M_15/00,US0001011990
51903816,1990,US000101,D06M_13/325,US0001011990
51903816,1990,US000101,D06M_13/322,US0001011990
51903816,1990,US000101,D06M_101/18,US0001011990
51903816,1990,US000101,D06M_101/28,US0001011990
51903816,1990,US000101,D06M_15/53,US0001011990
51907392,1990,US000101,A61F_13/15,US0001011990
52016220,1990,US000101,B41M_5/155,US0001011990
52016220,1990,US000101,C07C_323/20,US0001011990
52016220,1990,US000101,B41M_5/333,US0001011990
52356448,1990,US000101,G11B_23/087,US0001011990
52376624,1990,US000101,C10M_145/02,US0001011990
52376624,1990,US000101,C10M_173/00,US0001011990
11193446,1991,US000101,C11D_3/37,US0001011991
11193446,1991,US000101,A61Q_5/02,US0001011991
11193446,1991,US000101,A61Q_19/10,US0001011991
11193446,1991,US000101,A61Q_5/00,US0001011991
11193446,1991,US000101,A61K_8/86,US0001011991
11194820,1991,US000101,B01J_23/72,US0001011991
11194820,1991,US000101,C07C_31/125,US0001011991
11194820,1991,US000101,B01J_23/74,US0001011991
11194820,1991,US000101,C07C_29/153,US0001011991
11194820,1991,US000101,C07C_29/149,US0001011991
11194820,1991,US000101,B01J_23/80,US0001011991
11194820,1991,US000101,B01J_23/745,US0001011991
11194820,1991,US000101,C07C_31/00,US0001011991
11194820,1991,US000101,C07B_61/00,US0001011991
11199288,1991,US000101,G11B_23/50,US0001011991
11199288,1991,US000101,G11B_23/033,US0001011991
11207588,1991,US000101,C08F_8/00,US0001011991
11207588,1991,US000101,C08F_2/38,US0001011991
11207588,1991,US000101,C08L_23/26,US0001011991
11207588,1991,US000101,C08F_290/04,US0001011991
11207588,1991,US000101,C08F_10/06,US0001011991
11207588,1991,US000101,C08F_4/68,US0001011991
11212090,1991,US000101,C07C_29/17,US0001011991
11212090,1991,US000101,C07C_29/149,US0001011991
14254199,1991,US000101,C07D_213/61,US0001011991
14254199,1991,US000101,A61K_8/49,US0001011991
14254199,1991,US000101,A61Q_5/10,US0001011991
14254199,1991,US000101,C07D_213/73,US0001011991
14256133,1991,US000101,D06M_13/473,US0001011991
14256133,1991,US000101,C11D_1/40,US0001011991
14256133,1991,US000101,C11D_3/00,US0001011991
14256133,1991,US000101,D06M_13/463,US0001011991
14261904,1991,US000101,A61K_8/41,US0001011991
14261904,1991,US000101,A61K_8/00,US0001011991
14261904,1991,US000101,A61K_8/89,US0001011991
14261904,1991,US000101,A61K_8/34,US0001011991
14261904,1991,US000101,A61K_8/891,US0001011991
14261904,1991,US000101,A61Q_5/02,US0001011991
14261904,1991,US000101,A61K_8/893,US0001011991
14261904,1991,US000101,A61Q_5/00,US0001011991
14261904,1991,US000101,A61K_8/92,US0001011991
14261904,1991,US000101,A61Q_5/12,US0001011991
14261904,1991,US000101,C08L_83/04,US0001011991
14262846,1991,US000101,C11D_13/18,US0001011991
14262846,1991,US000101,B29B_7/48,US0001011991
14263702,1991,US000101,C11D_1/66,US0001011991
14263702,1991,US000101,C07C_233/36,US0001011991
14263702,1991,US000101,C11D_1/90,US0001011991
14263702,1991,US000101,C11D_1/62,US0001011991
14263702,1991,US000101,A61K_8/42,US0001011991
14263702,1991,US000101,C11D_1/52,US0001011991
14263702,1991,US000101,C11D_1/75,US0001011991
14263702,1991,US000101,C11D_1/92,US0001011991
14263702,1991,US000101,C07C_233/89,US0001011991
14263702,1991,US000101,C11D_1/835,US0001011991
14263702,1991,US000101,A61Q_5/02,US0001011991
14263702,1991,US000101,A61Q_5/12,US0001011991
14263702,1991,US000101,C11D_1/88,US0001011991
14263702,1991,US000101,C11D_1/94,US0001011991
14270239,1991,US000101,D06M_11/11,US0001011991
14270239,1991,US000101,D06M_15/53,US0001011991
14270239,1991,US000101,D06M_13/00,US0001011991
14270239,1991,US000101,C11D_1/62,US0001011991
14270239,1991,US000101,D06M_15/643,US0001011991
14270239,1991,US000101,D06M_13/352,US0001011991
14270239,1991,US000101,D06M_13/368,US0001011991
14270239,1991,US000101,D06M_13/463,US0001011991
14270239,1991,US000101,D06M_13/35,US0001011991
14270239,1991,US000101,D06M_13/228,US0001011991
14270239,1991,US000101,C11D_3/00,US0001011991
14270239,1991,US000101,C11D_1/40,US0001011991
14270239,1991,US000101,C11D_1/52,US0001011991
14270239,1991,US000101,D06M_13/02,US0001011991
14270239,1991,US000101,D06M_13/184,US0001011991
14270239,1991,US000101,D06M_13/46,US0001011991
14270239,1991,US000101,D06M_13/224,US0001011991
14270239,1991,US000101,D06M_13/402,US0001011991
14270239,1991,US000101,D06M_13/322,US0001011991
14270239,1991,US000101,D06M_13/342,US0001011991
14270239,1991,US000101,D06M_13/467,US0001011991
14270239,1991,US000101,D06M_15/647,US0001011991
14271617,1991,US000101,C11D_1/825,US0001011991
14271617,1991,US000101,C11D_1/72,US0001011991
14271617,1991,US000101,H05K_3/26,US0001011991
14271617,1991,US000101,C11D_1/722,US0001011991
14271878,1991,US000101,A61Q_1/12,US0001011991
14271878,1991,US000101,A61K_8/894,US0001011991
14271878,1991,US000101,A61Q_1/00,US0001011991
14271878,1991,US000101,C08L_83/12,US0001011991
14271878,1991,US000101,A61Q_1/08,US0001011991
14271878,1991,US000101,A61K_8/72,US0001011991
14271878,1991,US000101,A61K_8/898,US0001011991
14271878,1991,US000101,A61Q_19/00,US0001011991
14271878,1991,US000101,A61Q_1/04,US0001011991
14271878,1991,US000101,C08G_77/46,US0001011991
14271878,1991,US000101,A61K_8/00,US0001011991
14271878,1991,US000101,A61Q_1/02,US0001011991
14271878,1991,US000101,C08G_77/38,US0001011991
14271878,1991,US000101,A61K_8/89,US0001011991
14275752,1991,US000101,C11D_1/10,US0001011991
14281985,1991,US000101,A61K_8/81,US0001011991
14281985,1991,US000101,A61K_8/73,US0001011991
14281985,1991,US000101,A61K_8/34,US0001011991
14281985,1991,US000101,A61Q_5/06,US0001011991
14284476,1991,US000101,C01B_15/10,US0001011991
14289847,1991,US000101,A46B_5/02,US0001011991
14289847,1991,US000101,A46B_9/04,US0001011991
14292005,1991,US000101,A61K_8/49,US0001011991
14292005,1991,US000101,A61K_8/06,US0001011991
14292005,1991,US000101,A61K_31/23,US0001011991
14292005,1991,US000101,A61K_8/55,US0001011991
14292005,1991,US000101,A61Q_5/02,US0001011991
14292005,1991,US000101,C11D_3/20,US0001011991
14292005,1991,US000101,A61K_8/891,US0001011991
14301696,1991,US000101,G03G_9/087,US0001011991
14301696,1991,US000101,G03G_9/097,US0001011991
14301696,1991,US000101,G03G_9/08,US0001011991
14312296,1991,US000101,C11D_3/386,US0001011991
14312296,1991,US000101,C12N_9/44,US0001011991
15499116,1991,US000101,C12R_1/685,US0001011991
15499116,1991,US000101,C12N_1/14,US0001011991
15499116,1991,US000101,C12N_9/42,US0001011991
15499116,1991,US000101,C11D_3/386,US0001011991
15658797,1991,US000101,C07C_43/184,US0001011991
15658797,1991,US000101,C07C_41/20,US0001011991
15658797,1991,US000101,C07B_61/00,US0001011991
15658797,1991,US000101,B01J_23/44,US0001011991
16866170,1991,US000101,C10L_1/16,US0001011991
16866170,1991,US000101,C10L_1/234,US0001011991
16866170,1991,US000101,C10L_1/18,US0001011991
16866170,1991,US000101,C10L_1/222,US0001011991
16866170,1991,US000101,C10L_1/14,US0001011991
16866170,1991,US000101,C10L_1/22,US0001011991
16866170,1991,US000101,C10L_10/18,US0001011991
16866170,1991,US000101,C10L_1/2387,US0001011991
16868034,1991,US000101,A61Q_1/12,US0001011991
16868034,1991,US000101,A61K_8/04,US0001011991
16868034,1991,US000101,A61Q_1/10,US0001011991
16868034,1991,US000101,C01F_11/46,US0001011991
16868034,1991,US000101,A61Q_1/06,US0001011991
16868034,1991,US000101,A61Q_1/02,US0001011991
16868034,1991,US000101,A61Q_1/08,US0001011991
16868034,1991,US000101,A61K_8/23,US0001011991
16869964,1991,US000101,G03G_9/093,US0001011991
16871834,1991,US000101,C07F_7/08,US0001011991
16871834,1991,US000101,G03G_5/06,US0001011991
16871970,1991,US000101,D06M_11/00,US0001011991
16871970,1991,US000101,D06M_13/02,US0001011991
16871970,1991,US000101,C11D_3/00,US0001011991
16871970,1991,US000101,D06M_13/467,US0001011991
16871970,1991,US000101,D06M_13/46,US0001011991
16871970,1991,US000101,C11D_1/52,US0001011991
16871970,1991,US000101,D06M_13/402,US0001011991
16871970,1991,US000101,D06M_13/322,US0001011991
16871970,1991,US000101,D06M_13/405,US0001011991
16873704,1991,US000101,A61Q_1/14,US0001011991
16873704,1991,US000101,A61Q_19/10,US0001011991
16873704,1991,US000101,C11D_3/37,US0001011991
16873704,1991,US000101,A61K_8/58,US0001011991
16873704,1991,US000101,A61K_8/894,US0001011991
16873704,1991,US000101,A61K_8/898,US0001011991
16874868,1991,US000101,A61K_8/899,US0001011991
16874868,1991,US000101,A61K_8/893,US0001011991
16874868,1991,US000101,A61Q_5/12,US0001011991
16874971,1991,US000101,C08G_63/181,US0001011991
16874971,1991,US000101,G03G_9/087,US0001011991
16874971,1991,US000101,G03G_9/08,US0001011991
16874971,1991,US000101,G03G_9/097,US0001011991
16877192,1991,US000101,C09D_11/02,US0001011991
16877192,1991,US000101,G03G_9/00,US0001011991
16877192,1991,US000101,G03C_1/72,US0001011991
16877192,1991,US000101,B41M_5/382,US0001011991
16877192,1991,US000101,B41M_5/26,US0001011991
16877192,1991,US000101,G03G_13/20,US0001011991
16877192,1991,US000101,G03C_8/00,US0001011991
16877192,1991,US000101,B41M_1/42,US0001011991
16879705,1991,US000101,A23G_1/38,US0001011991
16879705,1991,US000101,A23G_1/30,US0001011991
16879705,1991,US000101,A23G_1/00,US0001011991
16879705,1991,US000101,A23G_1/36,US0001011991
16879825,1991,US000101,C11D_1/66,US0001011991
16879825,1991,US000101,C11D_1/72,US0001011991
16879825,1991,US000101,C11D_3/12,US0001011991
16880069,1991,US000101,C08F_2/00,US0001011991
16880069,1991,US000101,G03G_9/087,US0001011991
16880069,1991,US000101,C08G_69/00,US0001011991
16880069,1991,US000101,C08G_85/00,US0001011991
16880069,1991,US000101,C08G_63/78,US0001011991
16890308,1991,US000101,A01N_43/40,US0001011991
16890308,1991,US000101,A01N_33/12,US0001011991
16895547,1991,US000101,A61K_8/898,US0001011991
16895547,1991,US000101,A61Q_5/02,US0001011991
16895547,1991,US000101,A61K_8/34,US0001011991
16895547,1991,US000101,A61K_8/895,US0001011991
16895547,1991,US000101,A61K_8/73,US0001011991
16895547,1991,US000101,A61K_8/00,US0001011991
16895547,1991,US000101,A61Q_5/12,US0001011991
16895547,1991,US000101,A61Q_5/00,US0001011991
16895547,1991,US000101,A61K_8/41,US0001011991
16895547,1991,US000101,A61K_8/894,US0001011991
16895547,1991,US000101,A61K_8/86,US0001011991
16895547,1991,US000101,A61K_8/92,US0001011991
16904165,1991,US000101,C11D_3/00,US0001011991
16904165,1991,US000101,C11D_1/62,US0001011991
16904165,1991,US000101,D06M_13/463,US0001011991
16904165,1991,US000101,C07C_219/06,US0001011991
16914624,1991,US000101,A61Q_19/08,US0001011991
16914624,1991,US000101,A61K_31/195,US0001011991
16914624,1991,US000101,A61K_8/44,US0001011991
16914624,1991,US000101,A61Q_7/00,US0001011991
18189222,1991,US000101,C10N_20/00,US0001011991
18189222,1991,US000101,C10N_30/12,US0001011991
18189222,1991,US000101,C10N_40/30,US0001011991
18189222,1991,US000101,C10N_30/08,US0001011991
18189222,1991,US000101,C10N_30/00,US0001011991
18189222,1991,US000101,C10M_105/38,US0001011991
18189222,1991,US000101,C10N_30/06,US0001011991
18189222,1991,US000101,C09K_5/00,US0001011991
18189222,1991,US000101,C10M_171/00,US0001011991
18189222,1991,US000101,C09K_5/04,US0001011991
18189222,1991,US000101,C10M_169/04,US0001011991
23036731,1991,US000101,A61K_8/98,US0001011991
23036731,1991,US000101,A61K_8/86,US0001011991
23036731,1991,US000101,A61K_8/894,US0001011991
23036731,1991,US000101,A61K_8/60,US0001011991
23036731,1991,US000101,A61K_8/64,US0001011991
23036731,1991,US000101,A61Q_5/06,US0001011991
23036731,1991,US000101,A61K_8/00,US0001011991
23036731,1991,US000101,A61K_8/898,US0001011991
23036731,1991,US000101,A61K_8/39,US0001011991
23036731,1991,US000101,A61K_8/891,US0001011991
23036731,1991,US000101,A61Q_5/00,US0001011991
23036732,1991,US000101,C08L_83/04,US0001011991
23036732,1991,US000101,A61K_8/02,US0001011991
23036732,1991,US000101,A61Q_19/00,US0001011991
23036732,1991,US000101,A61K_8/64,US0001011991
23036732,1991,US000101,A61K_8/58,US0001011991
23036732,1991,US000101,A61K_8/00,US0001011991
23036732,1991,US000101,A61K_8/72,US0001011991
23036732,1991,US000101,A61K_8/891,US0001011991
23036732,1991,US000101,A61K_8/63,US0001011991
23036732,1991,US000101,A61K_8/96,US0001011991
23036732,1991,US000101,A61K_8/89,US0001011991
23036732,1991,US000101,A61K_8/55,US0001011991
23036732,1991,US000101,A61Q_5/00,US0001011991
23036806,1991,US000101,B22C_1/22,US0001011991
23036806,1991,US000101,C08K_5/10,US0001011991
23036806,1991,US000101,B22C_1/20,US0001011991
23036806,1991,US000101,C08L_61/04,US0001011991
23036806,1991,US000101,C08L_61/08,US0001011991
23038932,1991,US000101,A61Q_1/14,US0001011991
23038932,1991,US000101,C11D_1/29,US0001011991
23038932,1991,US000101,C11D_1/825,US0001011991
23038932,1991,US000101,A61K_8/44,US0001011991
23038932,1991,US000101,C11D_1/66,US0001011991
23038932,1991,US000101,C11D_1/02,US0001011991
23038932,1991,US000101,A61K_8/36,US0001011991
23038932,1991,US000101,A61K_8/42,US0001011991
23038932,1991,US000101,A61K_8/46,US0001011991
23038932,1991,US000101,C11D_10/04,US0001011991
23038932,1991,US000101,A61K_8/30,US0001011991
23038932,1991,US000101,C11D_1/34,US0001011991
23038932,1991,US000101,A61K_8/18,US0001011991
23038932,1991,US000101,C11D_1/14,US0001011991
23038932,1991,US000101,C11D_1/12,US0001011991
23038932,1991,US000101,C11D_1/83,US0001011991
23038932,1991,US000101,C11D_1/72,US0001011991
23038932,1991,US000101,C11D_1/52,US0001011991
23038932,1991,US000101,A61K_8/90,US0001011991
23038932,1991,US000101,A61K_8/39,US0001011991
23038932,1991,US000101,A61Q_19/10,US0001011991
23038932,1991,US000101,C11D_1/90,US0001011991
23038932,1991,US000101,A61K_8/55,US0001011991
23038932,1991,US000101,C11D_1/94,US0001011991
23038932,1991,US000101,A61Q_5/02,US0001011991
23038932,1991,US000101,C11D_1/06,US0001011991
23038932,1991,US000101,A61K_8/86,US0001011991
23038932,1991,US000101,C11D_1/722,US0001011991
23038932,1991,US000101,A61K_8/45,US0001011991
23038932,1991,US000101,C11D_1/38,US0001011991
23038932,1991,US000101,A61K_8/40,US0001011991
23039950,1991,US000101,A61F_13/494,US0001011991
23039950,1991,US000101,A61F_13/511,US0001011991
23039950,1991,US000101,A61F_13/15,US0001011991
23039950,1991,US000101,A41B_9/02,US0001011991
23039950,1991,US000101,A61F_13/49,US0001011991
23039950,1991,US000101,A61F_13/514,US0001011991
23039950,1991,US000101,A61F_13/56,US0001011991
23039950,1991,US000101,A61F_13/496,US0001011991
23042174,1991,US000101,A61F_13/58,US0001011991
23042174,1991,US000101,A61F_13/15,US0001011991
23042174,1991,US000101,A61F_13/56,US0001011991
23043304,1991,US000101,C11D_1/94,US0001011991
23043304,1991,US000101,C11D_1/12,US0001011991
23043304,1991,US000101,C11D_3/37,US0001011991
23052601,1991,US000101,A61F_13/56,US0001011991
23052601,1991,US000101,A61F_13/49,US0001011991
23052601,1991,US000101,A61F_13/15,US0001011991
23052601,1991,US000101,A61F_13/514,US0001011991
23052601,1991,US000101,A61F_13/58,US0001011991
23058620,1991,US000101,B41M_5/44,US0001011991
23058620,1991,US000101,C09D_5/26,US0001011991
23058620,1991,US000101,B41M_5/40,US0001011991
23058620,1991,US000101,B41M_5/26,US0001011991
23058620,1991,US000101,B41M_5/382,US0001011991
23058620,1991,US000101,D06P_5/13,US0001011991
23058620,1991,US000101,B41M_5/395,US0001011991
23803768,1991,US000101,A61F_13/472,US0001011991
23803768,1991,US000101,A61L_15/22,US0001011991
23803768,1991,US000101,A61F_13/511,US0001011991
23803768,1991,US000101,A61F_13/15,US0001011991
23803810,1991,US000101,A61F_13/15,US0001011991
23803810,1991,US000101,A61L_15/24,US0001011991
23810028,1991,US000101,A61K_8/68,US0001011991
23810028,1991,US000101,B01F_17/22,US0001011991
23810028,1991,US000101,A61Q_19/00,US0001011991
23810028,1991,US000101,F16K_31/18,US0001011991
23810050,1991,US000101,C07F_9/09,US0001011991
23810050,1991,US000101,A61K_47/24,US0001011991
23810050,1991,US000101,A61K_31/66,US0001011991
23810094,1991,US000101,C11D_17/08,US0001011991
23810094,1991,US000101,C11D_1/722,US0001011991
23810094,1991,US000101,C11D_1/38,US0001011991
23810094,1991,US000101,C11D_1/18,US0001011991
23810094,1991,US000101,A61K_8/00,US0001011991
23810094,1991,US000101,C11D_1/50,US0001011991
23810094,1991,US000101,A61K_8/39,US0001011991
23810094,1991,US000101,A61K_8/44,US0001011991
23810094,1991,US000101,C11D_1/10,US0001011991
23810094,1991,US000101,A61Q_5/02,US0001011991
23810094,1991,US000101,A61K_8/37,US0001011991
23810138,1991,US000101,A61Q_5/02,US0001011991
23810138,1991,US000101,A61K_8/49,US0001011991
23810138,1991,US000101,A61Q_17/00,US0001011991
23810138,1991,US000101,C07D_213/89,US0001011991
23810160,1991,US000101,A61Q_7/00,US0001011991
23810160,1991,US000101,A61K_8/19,US0001011991
2415222,1991,US000101,A23K_1/16,US0001011991
26072547,1991,US000101,C07D_313/04,US0001011991
26072547,1991,US000101,B01J_29/06,US0001011991
26072547,1991,US000101,C07B_37/10,US0001011991
26072547,1991,US000101,C07D_309/30,US0001011991
26072547,1991,US000101,C07D_307/33,US0001011991
26072547,1991,US000101,B01J_23/89,US0001011991
26072547,1991,US000101,C07B_61/00,US0001011991
26072596,1991,US000101,B01J_29/06,US0001011991
26072596,1991,US000101,C07B_37/10,US0001011991
26072596,1991,US000101,C07D_265/32,US0001011991
26072596,1991,US000101,C07B_61/00,US0001011991
26072596,1991,US000101,B01J_23/89,US0001011991
26607050,1991,US000101,G03G_9/087,US0001011991
26607050,1991,US000101,G03G_9/093,US0001011991
26607050,1991,US000101,G03G_9/08,US0001011991
27606820,1991,US000101,D21C_5/02,US0001011991
28351824,1991,US000101,A61F_13/472,US0001011991
28351824,1991,US000101,A61L_26/00,US0001011991
28351824,1991,US000101,A61F_13/82,US0001011991
28351824,1991,US000101,A61F_13/15,US0001011991
28820940,1991,US000101,C11B_9/00,US0001011991
28820940,1991,US000101,A61K_8/33,US0001011991
28820940,1991,US000101,A61Q_13/00,US0001011991
28820940,1991,US000101,C07C_43/196,US0001011991
28960677,1991,US000101,A61K_8/18,US0001011991
28960677,1991,US000101,C09C_1/02,US0001011991
28960677,1991,US000101,C01F_11/46,US0001011991
28960677,1991,US000101,C08K_9/02,US0001011991
28960677,1991,US000101,A61K_8/23,US0001011991
28960677,1991,US000101,A61Q_1/02,US0001011991
28960786,1991,US000101,C07C_43/13,US0001011991
28960786,1991,US000101,B01J_23/04,US0001011991
28960786,1991,US000101,C07C_31/22,US0001011991
28960786,1991,US000101,C07B_61/00,US0001011991
28960786,1991,US000101,B01J_31/02,US0001011991
28960786,1991,US000101,C07C_41/03,US0001011991
29083734,1991,US000101,B29C_49/08,US0001011991
29083734,1991,US000101,B29L_22/00,US0001011991
29083734,1991,US000101,B29C_49/22,US0001011991
29083734,1991,US000101,B29B_11/08,US0001011991
29083734,1991,US000101,B29K_23/00,US0001011991
29083734,1991,US000101,B29C_49/64,US0001011991
29083734,1991,US000101,B29K_67/00,US0001011991
29083734,1991,US000101,B65D_65/40,US0001011991
29083734,1991,US000101,B29K_105/32,US0001011991
29083734,1991,US000101,B29C_49/06,US0001011991
29083734,1991,US000101,B29C_49/00,US0001011991
29188791,1991,US000101,C07C_209/48,US0001011991
29188791,1991,US000101,C07B_61/00,US0001011991
29188791,1991,US000101,C07C_211/08,US0001011991
29188791,1991,US000101,B01J_23/89,US0001011991
29778173,1991,US000101,C11D_1/04,US0001011991
29778173,1991,US000101,D06L_1/12,US0001011991
29778173,1991,US000101,C11D_3/20,US0001011991
29778173,1991,US000101,C23G_1/14,US0001011991
30210078,1991,US000101,C04B_111/62,US0001011991
30210078,1991,US000101,C04B_24/12,US0001011991
30210078,1991,US000101,C04B_24/38,US0001011991
